SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,ATP,Oversold_Flag,Below_Safety_Stock_Flag,Reorder_Flag,Sellable_ATP,Sellable_Coverage_Days,Expired_Flag,Expiry_30_Days_Flag,Dead_Stock_Flag
SKU0275,Pantry Product 444,Pantry,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4196,2025-05-08,2025-03-17,2027-02-11,124,148,19,23,0,1,11.0,273.0,13.45,35,13,2,12.93,12.98,1913.09,2.23,4.0,95.12,FEFO,In Stock,2,2025-06-30,-7.11,87.97,,106,0,0,0,106,9.64,0,0,0
SKU0276,Frozen Product 351,Frozen,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3740,2025-05-19,2025-05-14,2026-03-20,113,166,52,7,0,1,21.53,833.0,7.71,104,39,3,7.05,7.66,1169.72,3.89,6.0,91.8,FIFO,In Stock,6,2025-08-12,-7.09,74.55,,107,0,0,0,107,4.97,0,0,0
SKU0277,Meat Product 276,Meat,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH9369,2025-05-15,2025-05-08,2025-06-04,117,236,39,35,0,2,22.57,766.0,10.46,103,35,3,1.81,1.88,426.29,2.87,11.0,81.09,FIFO,Expiring Soon,5,2025-08-06,8.34,82.28,,162,0,0,0,162,7.18,1,0,0
SKU0278,Household Product 188,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH4580,2025-05-20,2025-04-23,2029-06-11,112,204,22,11,1,0,12.84,497.0,15.89,60,21,3,2.43,2.62,496.39,1.89,5.0,89.12,FIFO,In Stock,-1,2025-06-18,-1.62,85.32,,171,0,0,0,171,13.32,0,0,0
SKU0279,Meat Product 17,Meat,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8193,2025-06-12,2025-04-18,2025-06-19,89,373,90,69,0,1,29.27,1.139,12.74,46,17,1,4.08,3.69,1520.83,2.35,9.0,77.93,FIFO,Expiring Soon,0,2025-08-10,-1.86,90.42,,214,0,0,0,214,7.31,1,0,0
SKU0280,Beverages Product 353,Beverages,A,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH3719,2025-04-01,2025-02-21,2028-08-24,161,961,167,238,3,0,86.1,3.065,11.16,134,48,1,7.98,8.43,7672.82,2.69,41.0,92.77,FIFO,In Stock,2,2025-08-14,-3.82,75.21,,556,0,0,0,556,6.46,0,0,0
SKU0281,Household Product 292,Household,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH9827,2025-06-30,2025-06-20,2029-11-03,71,136,46,34,5,2,18.05,589.0,7.53,59,23,2,9.94,9.07,1351.24,3.98,4.0,86.72,FEFO,In Stock,1,2025-06-11,-7.0,60.64,,56,0,0,1,56,3.1,0,0,0
SKU0282,Pantry Product 488,Pantry,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH1971,2025-08-06,2025-07-20,2028-11-25,34,37,37,0,2,0,20.31,623.0,1.82,155,53,5,14.0,15.28,518.16,16.47,7.0,70.92,FIFO,Low Stock,0,2025-06-12,-5.8,92.68,,0,0,1,1,0,0.0,0,0,0
SKU0283,Meat Product 365,Meat,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH9019,2025-03-20,2025-03-11,2025-04-06,173,320,61,91,0,0,25.65,943.0,12.48,274,94,7,2.75,2.77,881.34,2.4,11.0,95.56,FEFO,Expiring Soon,0,2025-06-21,7.07,64.9,,168,0,0,1,168,6.55,1,0,0
SKU0284,Frozen Product 325,Frozen,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH7046,2025-05-01,2025-04-02,2026-01-07,131,42,14,20,3,0,8.1,222.0,5.19,13,5,1,5.16,4.74,216.51,5.79,5.0,71.64,FEFO,In Stock,2,2025-07-30,-6.17,80.11,,8,0,0,1,8,0.99,0,0,0
SKU0285,Household Product 434,Household,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6869,2025-03-31,2025-02-05,2029-12-20,162,128,27,25,0,1,12.17,323.0,10.52,81,32,4,11.31,12.86,1447.26,2.85,5.0,98.48,FIFO,In Stock,7,2025-07-03,-3.9,61.34,,76,0,0,1,76,6.24,0,0,0
SKU0286,Personal Product 423,Personal Care,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH5646,2025-07-03,2025-06-12,2028-04-24,68,64,2,5,2,2,7.2,178.0,8.89,60,24,5,9.62,9.67,615.71,3.38,1.0,95.15,FIFO,In Stock,1,2025-06-29,5.52,88.2,,57,0,0,1,57,7.92,0,0,0
SKU0287,Household Product 458,Household,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH8529,2025-08-15,2025-08-14,2030-02-17,25,269,19,37,3,1,17.61,472.0,15.28,28,10,1,4.36,4.49,1174.13,1.96,5.0,91.49,FIFO,In Stock,0,2025-08-20,-5.31,61.32,,213,0,0,0,213,12.1,0,0,0
SKU0288,Fresh Product 491,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH5945,2025-03-17,2025-03-07,2025-03-22,176,180,22,32,1,1,20.16,743.0,8.93,128,47,4,1.46,1.36,263.11,3.36,11.0,92.32,FEFO,Expiring Soon,0,2025-08-29,1.76,67.41,,126,0,0,1,126,6.25,1,0,0
SKU0289,Meat Product 191,Meat,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH4836,2025-05-31,2025-05-04,2025-06-14,101,36,3,6,2,0,3.04,65.0,11.84,21,12,3,2.5,2.38,90.0,2.53,2.0,83.28,FIFO,Expiring Soon,-2,2025-06-11,4.91,87.74,High return rate,27,0,0,0,27,8.88,1,0,0
SKU0290,Frozen Product 68,Frozen,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8291,2025-04-30,2025-04-30,2026-04-19,132,135,87,7,0,1,29.19,787.0,4.62,134,46,3,2.43,2.73,328.46,6.49,6.0,80.62,FIFO,In Stock,0,2025-06-12,-9.8,87.48,,41,0,1,1,41,1.4,0,0,0
SKU0291,Dairy Product 441,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4751,2025-05-10,2025-04-16,2025-05-19,122,180,52,41,1,0,17.64,590.0,10.2,266,90,10,1.09,1.06,195.73,2.94,6.0,93.03,FIFO,Low Stock,-2,2025-08-27,5.78,69.25,Promotional item,87,0,1,1,87,4.93,1,0,0
SKU0292,Personal Product 71,Personal Care,B,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH3340,2025-03-29,2025-03-25,2030-01-13,164,87,34,16,2,0,10.75,350.0,8.09,53,21,3,9.23,9.59,803.16,3.71,6.0,92.33,FIFO,In Stock,-6,2025-06-23,-6.51,84.73,,37,0,0,1,37,3.44,0,0,0
SKU0293,Frozen Product 370,Frozen,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH8248,2025-05-27,2025-04-02,2026-04-29,105,126,28,14,0,2,10.01,304.0,12.59,38,18,2,5.25,4.87,661.12,2.38,3.0,95.47,FIFO,In Stock,-2,2025-08-29,-2.23,67.24,,84,0,0,0,84,8.39,0,0,0
SKU0294,Dairy Product 64,Dairy,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH6152,2025-06-12,2025-04-23,2025-07-02,89,579,132,50,2,0,54.27,1.668,10.67,577,197,7,1.89,2.07,1094.89,2.81,19.0,81.33,FIFO,Expiring Soon,5,2025-08-09,2.44,90.55,,397,0,0,1,397,7.32,1,0,0
SKU0295,Fresh Product 284,Fresh Produce,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH1439,2025-04-07,2025-02-12,2025-04-14,155,161,16,19,0,0,15.62,532.0,10.31,119,41,5,1.28,1.45,205.73,2.91,8.0,85.52,FEFO,Expiring Soon,-1,2025-08-14,-3.61,71.84,,126,0,0,0,126,8.07,1,0,0
SKU0296,Frozen Product 383,Frozen,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH4921,2025-03-28,2025-02-25,2025-10-07,165,351,44,11,2,2,19.36,532.0,18.13,296,102,10,6.66,6.52,2338.22,1.65,10.0,82.43,FEFO,In Stock,-2,2025-08-26,-8.31,62.92,,296,0,0,1,296,15.29,0,1,0
SKU0297,Pantry Product 37,Pantry,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH3162,2025-06-09,2025-05-16,2028-03-18,92,73,7,8,0,0,4.65,121.0,15.7,11,6,1,1.69,1.79,123.19,1.91,3.0,85.29,FEFO,In Stock,2,2025-07-25,6.49,97.24,,58,0,0,0,58,12.47,0,0,0
SKU0298,Dairy Product 242,Dairy,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH1225,2025-04-12,2025-03-27,2025-04-21,150,56,56,0,2,1,35.45,1.255,1.58,61,26,1,0.92,1.04,51.53,18.99,13.0,97.02,FIFO,Low Stock,1,2025-09-04,0.83,84.02,,0,0,1,1,0,0.0,1,0,0
SKU0299,Personal Product 204,Personal Care,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH9209,2025-04-02,2025-02-12,2030-03-31,160,92,16,18,1,4,5.62,121.0,16.37,38,16,4,15.5,17.7,1426.16,1.83,4.0,78.25,FEFO,In Stock,0,2025-07-17,7.8,69.37,,58,0,0,0,58,10.32,0,0,0
SKU0300,Fresh Product 275,Fresh Produce,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH2369,2025-08-01,2025-07-13,2025-08-08,39,186,17,17,3,0,11.61,366.0,16.02,42,19,2,1.54,1.74,286.98,1.87,3.0,82.21,FIFO,Expiring Soon,-5,2025-07-06,-1.19,96.49,,152,0,0,0,152,13.09,1,0,0
SKU0301,Personal Product 80,Personal Care,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2083,2025-06-01,2025-05-13,2029-09-14,100,142,26,23,1,0,18.95,445.0,7.49,66,28,2,7.69,8.34,1092.18,4.0,7.0,91.68,FEFO,In Stock,0,2025-08-10,5.95,72.78,Seasonal SKU,93,0,0,0,93,4.91,0,0,0
SKU0302,Personal Product 60,Personal Care,B,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6067,2025-04-07,2025-02-24,2026-07-28,155,137,16,4,2,3,12.78,491.0,10.72,274,95,14,6.53,6.31,894.34,2.8,5.0,79.45,FIFO,Low Stock,4,2025-08-25,-9.58,78.4,High return rate,117,0,0,1,117,9.15,0,0,0
SKU0303,Beverages Product 84,Beverages,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH5247,2025-04-29,2025-04-19,2029-03-23,133,91,76,15,2,1,20.74,569.0,4.39,63,22,2,7.27,8.27,661.74,6.84,14.0,81.97,FEFO,In Stock,-1,2025-08-24,-0.26,69.93,,0,0,1,1,0,0.0,0,0,0
SKU0304,Household Product 376,Household,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH5456,2025-06-16,2025-05-14,2028-11-11,85,30,0,3,0,0,3.14,78.0,9.55,16,10,2,19.42,19.48,582.71,3.14,1.0,72.36,FIFO,In Stock,0,2025-08-07,-5.65,89.66,,27,0,0,0,27,8.6,0,0,0
SKU0305,Pantry Product 40,Pantry,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH1908,2025-05-02,2025-04-01,2028-05-08,130,13,2,2,2,0,1.29,47.0,10.08,3,2,1,7.27,8.08,94.57,2.98,2.0,76.66,FIFO,In Stock,2,2025-07-24,5.98,87.63,,9,0,0,0,9,6.98,0,0,0
SKU0306,Beverages Product 458,Beverages,B,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH1042,2025-07-13,2025-07-11,2029-05-20,58,661,243,134,0,0,79.67,2.698,8.3,1,406,10,1.85,1.82,1224.17,3.62,25.0,98.89,FIFO,Low Stock,3,2025-08-09,-5.59,83.69,Promotional item,284,0,1,0,284,3.56,0,0,0
SKU0307,Bakery Product 77,Bakery,B,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH7870,2025-04-21,2025-04-07,2025-04-28,141,633,55,32,1,2,48.02,1.054,13.18,217,73,3,2.94,2.65,1859.31,2.28,26.0,79.54,FEFO,Expiring Soon,3,2025-08-09,5.22,88.69,,546,0,0,0,546,11.37,1,0,0
SKU0308,Beverages Product 139,Beverages,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH9225,2025-06-06,2025-04-24,2027-02-05,95,488,58,119,2,0,58.54,1.9,8.34,273,97,3,1.63,1.78,797.25,3.6,25.0,81.1,FIFO,In Stock,5,2025-08-18,1.0,97.04,,311,0,0,0,311,5.31,0,0,0
SKU0309,Frozen Product 24,Frozen,A,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH6090,2025-05-13,2025-04-23,2026-01-20,119,329,58,39,1,0,26.15,763.0,12.58,118,40,3,7.48,7.61,2460.62,2.38,11.0,93.81,FIFO,In Stock,3,2025-07-01,-9.02,71.46,,232,0,0,0,232,8.87,0,0,0
SKU0310,Bakery Product 150,Bakery,C,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH8600,2025-04-03,2025-03-11,2025-04-06,159,112,9,14,1,0,10.82,266.0,10.35,123,47,7,2.33,2.24,261.13,2.9,4.0,84.31,FEFO,Low Stock,1,2025-08-15,-9.27,74.11,,89,0,0,1,89,8.23,1,0,0
SKU0311,Pantry Product 408,Pantry,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1391,2025-09-08,2025-08-25,2028-12-25,1,291,37,50,4,1,24.73,670.0,11.77,190,66,5,8.25,7.71,2400.81,2.55,14.0,95.52,FEFO,In Stock,5,2025-06-20,3.32,94.46,,204,0,0,0,204,8.25,0,0,0
SKU0312,Household Product 487,Household,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH6038,2025-03-25,2025-03-19,2028-05-03,168,35,2,2,3,0,4.39,163.0,7.97,7,3,1,6.75,7.04,236.32,3.76,3.0,73.84,FIFO,In Stock,-3,2025-07-04,-1.16,88.76,,31,0,0,0,31,7.06,0,0,0
SKU0313,Bakery Product 493,Bakery,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH1719,2025-06-30,2025-05-03,2025-07-02,71,265,155,110,6,2,57.12,1.612,4.64,430,144,5,1.71,1.86,453.07,6.47,22.0,93.57,FIFO,Low Stock,7,2025-07-05,-9.65,71.3,,0,0,1,1,0,0.0,1,0,0
SKU0314,Personal Product 235,Personal Care,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH3187,2025-08-16,2025-07-07,2029-06-16,24,66,11,36,2,0,10.97,388.0,6.02,51,18,3,20.14,19.65,1328.91,4.99,3.0,84.7,FEFO,In Stock,0,2025-08-31,-9.5,70.15,,19,0,0,1,19,1.73,0,0,0
SKU0315,Fresh Product 340,Fresh Produce,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH6161,2025-06-27,2025-04-29,2025-07-04,74,254,25,27,4,1,21.37,483.0,11.89,131,46,4,1.27,1.16,321.34,2.52,8.0,86.61,FEFO,Expiring Soon,-4,2025-06-12,6.55,72.82,,202,0,0,0,202,9.45,1,0,0
SKU0316,Seafood Product 232,Seafood,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH3230,2025-08-21,2025-07-03,2025-08-27,19,15,2,1,3,1,1.11,25.0,13.51,12,6,5,14.27,14.3,214.04,2.22,3.0,99.48,FIFO,Expiring Soon,0,2025-08-21,-4.25,60.05,Fragile,12,0,0,1,12,10.81,1,0,0
SKU0317,Frozen Product 209,Frozen,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH8404,2025-06-10,2025-05-22,2026-01-29,91,136,26,37,0,0,15.46,567.0,8.8,236,81,10,3.01,2.88,409.07,3.41,7.0,80.47,FEFO,Low Stock,-2,2025-08-07,7.63,84.17,,73,0,1,1,73,4.72,0,0,0
SKU0318,Fresh Product 414,Fresh Produce,B,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH6370,2025-08-30,2025-08-21,2025-09-05,10,621,46,81,1,1,42.74,1.093,14.53,262,91,4,1.36,1.27,844.68,2.06,11.0,72.91,FIFO,Expiring Soon,1,2025-08-09,-7.87,97.93,,494,0,0,0,494,11.56,1,0,0
SKU0319,Bakery Product 26,Bakery,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH7625,2025-07-27,2025-06-03,2025-07-29,44,554,8,93,1,0,45.07,1.138,12.29,954,323,14,2.53,2.49,1401.23,2.44,16.0,98.77,FEFO,Low Stock,1,2025-06-30,-3.67,95.44,,453,0,0,1,453,10.05,1,0,0
SKU0320,Meat Product 237,Meat,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2010,2025-08-09,2025-06-17,2025-08-14,31,80,25,21,0,1,10.18,327.0,7.86,48,17,3,11.64,10.74,931.25,3.82,4.0,72.52,FIFO,Expiring Soon,-3,2025-08-24,0.23,66.06,,34,0,0,1,34,3.34,1,0,0
SKU0321,Bakery Product 352,Bakery,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2228,2025-04-12,2025-04-11,2025-04-16,150,74,2,12,2,1,15.97,597.0,4.63,55,23,2,3.68,4.15,272.55,6.47,4.0,85.7,FIFO,Expiring Soon,0,2025-08-15,5.63,84.09,,60,0,0,0,60,3.76,1,0,0
SKU0322,Frozen Product 66,Frozen,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8552,2025-08-09,2025-08-06,2026-02-15,31,234,15,31,0,2,20.86,506.0,11.22,36,15,1,3.12,3.07,730.9,2.67,3.0,72.22,FIFO,In Stock,1,2025-06-28,-3.43,78.45,,188,0,0,0,188,9.01,0,0,0
SKU0323,Beverages Product 255,Beverages,A,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3831,2025-03-19,2025-02-25,2028-08-08,174,2,151,139,0,0,85.74,2.618,18.47,902,302,7,4.38,4.47,6934.91,1.62,32.0,88.55,FIFO,In Stock,4,2025-08-17,-7.77,78.3,,-288,1,1,1,0,0.0,0,0,0
SKU0324,Frozen Product 77,Frozen,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5026,2025-04-04,2025-02-22,2026-03-07,158,180,44,38,1,2,38.73,1.34,4.65,586,199,10,6.34,5.8,1141.18,6.45,14.0,93.96,FEFO,Low Stock,3,2025-07-08,8.54,85.55,,98,0,1,1,98,2.53,0,0,0
SKU0325,Pantry Product 32,Pantry,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH7868,2025-06-03,2025-05-22,2027-03-11,98,108,15,0,0,0,5.99,187.0,18.03,51,21,5,13.03,13.86,1407.29,1.66,4.0,70.14,FIFO,In Stock,-2,2025-06-21,0.23,74.54,,93,0,0,0,93,15.53,0,0,0
SKU0326,Pantry Product 10,Pantry,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH8940,2025-05-10,2025-04-18,2029-05-29,122,69,25,23,3,0,9.42,362.0,7.32,62,24,4,1.36,1.33,94.12,4.1,7.0,72.23,FEFO,In Stock,0,2025-07-22,-2.5,95.46,,21,0,1,1,21,2.23,0,0,0
SKU0327,Fresh Product 306,Fresh Produce,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH8728,2025-06-30,2025-05-28,2025-07-03,71,433,147,58,1,0,53.2,1.917,8.14,248,88,3,1.57,1.43,679.59,3.69,16.0,83.89,FEFO,Expiring Soon,-3,2025-06-27,-6.12,92.02,,228,0,0,1,228,4.29,1,0,0
SKU0328,Personal Product 52,Personal Care,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1916,2025-07-03,2025-05-16,2029-06-29,68,15,3,2,1,1,1.75,49.0,8.57,16,7,5,4.19,4.51,62.81,3.5,2.0,80.21,FIFO,Low Stock,2,2025-06-28,6.42,74.01,,10,0,0,1,10,5.71,0,0,0
SKU0329,Household Product 182,Household,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH6210,2025-07-11,2025-05-21,2029-11-05,60,15,8,7,0,1,2.92,100.0,5.14,13,10,1,16.8,18.91,252.0,5.84,3.0,72.25,FEFO,In Stock,2,2025-06-26,-8.53,71.77,Promotional item,0,0,1,1,0,0.0,0,0,0
SKU0330,Personal Product 289,Personal Care,A,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH9882,2025-07-23,2025-07-04,2029-04-26,48,119,43,12,0,1,15.81,500.0,7.53,168,57,7,18.4,21.14,2189.33,3.99,3.0,90.3,FIFO,Low Stock,6,2025-07-09,-6.93,79.22,Seasonal SKU,64,0,0,1,64,4.05,0,0,0
SKU0331,Meat Product 113,Meat,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6435,2025-05-10,2025-03-13,2025-05-15,122,301,29,31,0,1,32.22,1.198,9.34,154,57,3,9.74,9.96,2932.52,3.21,18.0,89.97,FIFO,Expiring Soon,2,2025-08-24,-7.61,94.61,,241,0,0,0,241,7.48,1,0,0
SKU0332,Dairy Product 411,Dairy,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3320,2025-09-04,2025-07-17,2025-09-15,5,86,21,2,0,0,10.47,268.0,8.21,32,11,2,3.29,2.97,283.05,3.65,3.0,87.41,FIFO,Expiring Soon,0,2025-07-04,-9.61,75.46,,63,0,0,0,63,6.02,0,1,0
SKU0333,Personal Product 192,Personal Care,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH5944,2025-08-15,2025-07-26,2028-07-04,25,128,14,7,1,0,7.79,165.0,16.43,29,13,2,13.25,14.69,1695.56,1.83,4.0,70.83,FIFO,In Stock,0,2025-08-20,-9.13,67.65,,107,0,0,0,107,13.74,0,0,0
SKU0334,Bakery Product 328,Bakery,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH6846,2025-07-27,2025-07-13,2025-08-03,44,1,85,82,0,1,62.06,2.167,16.47,190,66,2,1.36,1.49,1386.45,1.82,26.0,72.43,FIFO,Expiring Soon,2,2025-07-23,-3.78,78.69,,-166,1,1,1,0,0.0,1,0,0
SKU0335,Beverages Product 66,Beverages,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH7415,2025-03-14,2025-01-19,2029-05-30,179,42,16,16,1,2,8.84,261.0,4.75,60,25,4,6.17,6.73,259.23,6.31,1.0,88.41,FIFO,Low Stock,0,2025-08-17,-9.9,81.72,,10,0,1,1,10,1.13,0,0,0
SKU0336,Personal Product 496,Personal Care,A,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH2705,2025-03-30,2025-01-30,2029-05-31,163,150,45,57,0,2,22.39,656.0,6.7,72,27,2,15.76,17.7,2364.69,4.48,10.0,77.13,FEFO,In Stock,-3,2025-08-22,-4.59,71.95,,48,0,0,1,48,2.14,0,0,0
SKU0337,Fresh Product 178,Fresh Produce,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH6500,2025-03-31,2025-03-03,2025-04-04,162,1,95,103,0,0,71.51,2.127,15.51,2,509,14,1.36,1.38,1511.12,1.93,24.0,74.28,FIFO,Low Stock,-2,2025-08-07,-2.04,78.16,,-197,1,1,1,0,0.0,1,0,0
SKU0338,Beverages Product 180,Beverages,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7323,2025-09-09,2025-08-12,2026-12-16,0,1,141,202,1,0,91.62,2.779,11.19,1,462,10,2.19,2.04,2241.88,2.68,42.0,77.46,FEFO,Low Stock,1,2025-08-19,5.32,64.28,,-342,1,1,1,0,0.0,0,0,0
SKU0339,Frozen Product 194,Frozen,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH8855,2025-06-05,2025-04-16,2025-12-27,96,186,69,19,0,0,20.39,785.0,9.12,98,37,3,3.85,4.21,715.45,3.29,9.0,92.56,FIFO,In Stock,-2,2025-08-20,-7.93,76.67,,98,0,0,1,98,4.81,0,0,0
SKU0340,Household Product 18,Household,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2715,2025-06-20,2025-06-16,2027-12-06,81,108,29,11,0,1,17.86,467.0,6.05,190,65,7,6.05,6.69,653.55,4.96,10.0,71.49,FEFO,Low Stock,1,2025-08-19,8.11,61.79,,68,0,0,1,68,3.81,0,0,0
SKU0341,Dairy Product 39,Dairy,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8909,2025-06-15,2025-05-01,2025-07-11,86,154,71,83,0,0,44.06,1.279,3.5,74,30,1,0.94,1.02,144.82,8.58,10.0,74.35,FIFO,Expiring Soon,-3,2025-07-16,-8.41,94.03,,0,0,1,1,0,0.0,1,0,0
SKU0342,Dairy Product 456,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6424,2025-08-27,2025-08-14,2025-09-06,13,47,27,7,0,1,7.09,192.0,6.63,12,5,1,0.9,0.92,42.07,4.53,2.0,88.96,FIFO,Expiring Soon,0,2025-07-19,6.5,96.55,,13,0,0,0,13,1.83,1,0,0
SKU0343,Beverages Product 374,Beverages,A,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5872,2025-03-24,2025-03-09,2027-10-21,169,434,297,6,0,1,89.79,3.161,4.83,405,136,3,4.78,4.35,2076.21,6.21,46.0,78.95,FIFO,In Stock,2,2025-09-03,8.27,61.19,,131,0,1,1,131,1.46,0,0,0
SKU0344,Pantry Product 252,Pantry,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH8005,2025-06-09,2025-06-04,2026-06-16,92,20,11,0,1,1,2.93,92.0,6.83,25,10,5,5.63,5.34,112.6,4.4,4.0,76.9,FEFO,Low Stock,8,2025-06-17,-5.71,68.18,,9,0,1,1,9,3.07,0,0,0
SKU0345,Frozen Product 50,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH5781,2025-07-28,2025-07-23,2026-07-06,43,176,61,20,2,3,14.89,502.0,11.82,112,38,5,1.35,1.39,237.34,2.54,3.0,86.06,FEFO,In Stock,1,2025-08-26,-4.64,95.74,,95,0,0,1,95,6.38,0,0,0
SKU0346,Bakery Product 251,Bakery,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7349,2025-03-29,2025-03-18,2025-04-04,164,603,95,58,0,0,53.95,1.633,11.18,329,113,4,1.09,1.03,656.97,2.68,21.0,78.79,FEFO,Expiring Soon,5,2025-07-23,4.63,64.02,,450,0,0,0,450,8.34,1,0,0
